258,12,340,12,340,22,258,22
110,14,172,14,172,25,110,25
141,15,258,13,258,31,141,34
76,14,109,14,109,25,76,25
257,23,274,21,275,29,258,31
242,42,297,40,297,47,242,50
310,41,330,41,330,48,310,48
78,41,117,41,117,52,78,52
154,42,165,42,165,48,154,48
54,42,74,42,74,49,54,49
122,44,148,44,148,50,122,50
0,0,0,0,0,0,0,0
200,44,213,44,213,49,200,49
120,52,133,52,133,57,120,57
56,53,89,53,89,60,56,60
0,0,0,0,0,0,0,0
69,68,105,68,105,74,69,74
76,77,100,77,100,84,76,84
73,84,102,84,102,88,73,88
0,0,0,0,0,0,0,0
66,104,124,104,124,114,66,114
281,105,309,105,309,112,281,112
186,106,192,106,192,110,186,110
184,104,241,104,241,124,184,124
142,105,165,108,165,115,142,113
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
281,117,293,117,293,122,281,122
94,118,137,115,137,123,94,126
164,117,169,117,169,122,164,122
0,0,0,0,0,0,0,0
166,128,195,125,196,133,166,135
293,126,329,126,329,133,293,133
117,128,150,128,150,134,117,134
222,126,248,126,248,133,222,133
0,0,0,0,0,0,0,0
114,138,148,138,148,144,114,144
81,246,183,249,182,273,81,270
188,252,212,252,212,257,188,257
243,252,278,250,278,256,244,258
305,250,333,250,333,256,305,256
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
274,280,349,280,349,288,274,288
0,0,0,0,0,0,0,0
104,281,144,281,144,289,104,289
230,281,256,281,256,288,230,288
169,284,188,284,188,289,169,289
96,294,109,294,109,300,96,300
152,294,164,294,164,300,152,300
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
184,394,216,394,216,402,184,402
248,392,280,396,279,404,247,401
289,392,309,394,309,403,288,401
318,392,396,394,395,403,318,401
93,396,98,396,98,400,93,400
105,396,161,393,161,403,105,405
