148,37,160,37,160,42,148,42
160,84,170,84,170,96,160,96
170,86,196,86,196,96,170,96
217,86,244,86,244,96,217,96
244,86,253,86,253,94,244,94
112,89,124,89,124,96,112,96
196,89,210,89,210,96,196,96
122,90,130,90,130,98,122,98
157,97,169,97,169,108,157,108
169,98,189,98,189,106,169,106
220,98,246,98,246,108,220,108
112,100,125,100,125,106,112,106
124,100,132,100,132,108,124,108
142,100,150,100,150,106,142,106
188,100,201,100,201,108,188,108
257,101,276,101,276,118,257,118
168,108,221,110,221,121,167,119
109,110,130,110,130,118,109,118
220,110,244,110,244,118,220,118
