373,26,384,26,384,37,373,37
349,29,360,29,360,37,349,37
360,29,368,29,368,36,360,36
366,29,373,29,373,37,366,37
49,30,57,30,57,38,49,38
57,30,64,30,64,38,57,38
62,30,70,30,70,38,62,38
69,32,77,32,77,40,69,40
268,96,281,96,281,104,268,104
280,96,301,96,301,104,280,104
325,96,336,96,336,105,325,105
336,96,353,96,353,104,336,104
308,96,325,96,325,108,308,108
360,97,386,97,386,105,360,105
109,152,124,152,124,158,109,158
58,153,68,153,68,161,58,161
158,162,166,162,166,172,158,172
266,164,298,162,299,172,266,173
80,164,105,164,105,172,80,172
121,164,153,164,153,172,121,172
152,164,160,164,160,172,152,172
165,164,186,164,186,172,165,172
233,164,248,164,248,172,233,172
246,164,260,164,260,173,246,173
350,164,362,164,362,173,350,173
65,165,80,165,80,173,65,173
201,165,209,165,209,172,201,172
258,165,268,165,268,176,258,176
317,165,352,165,352,176,317,176
57,182,70,182,70,193,57,193
69,185,77,185,77,193,69,193
104,186,125,184,126,193,105,195
140,185,164,185,164,193,140,193
254,184,272,184,272,194,254,194
269,184,280,184,280,197,269,197
277,184,289,184,289,197,277,197
288,185,318,185,318,194,288,194
341,185,366,185,366,194,341,194
93,186,106,186,106,194,93,194
177,186,201,186,201,193,177,193
98,196,122,196,122,205,98,205
60,197,82,197,82,205,60,205
80,197,92,197,92,205,80,205
144,197,166,197,166,205,144,205
189,197,236,197,236,208,189,208
336,198,369,196,369,206,337,207
260,198,276,198,276,205,260,205
305,198,338,198,338,208,305,208
298,200,306,200,306,206,298,206
112,205,125,205,125,220,112,220
62,209,90,207,91,215,62,217
225,208,268,208,268,217,225,217
293,208,316,208,316,216,293,216
125,209,136,209,136,217,125,217
162,209,172,209,172,216,162,216
170,209,180,209,180,216,170,216
180,209,194,209,194,216,180,216
317,209,326,209,326,217,317,217
324,209,357,209,357,217,324,217
134,217,161,217,161,226,134,226
81,218,98,218,98,229,81,229
97,218,109,218,109,226,97,226
181,218,198,218,198,228,181,228
333,218,342,218,342,226,333,226
61,218,82,218,82,236,61,236
216,220,240,220,240,228,216,228
241,220,249,220,249,228,241,228
273,218,286,218,286,230,273,230
285,220,300,220,300,228,285,228
317,220,326,220,326,228,317,228
326,220,334,220,334,226,326,226
341,220,357,220,357,228,341,228
356,217,385,221,383,232,354,228
121,229,141,229,141,238,121,238
53,230,61,230,61,237,53,237
90,230,112,230,112,238,90,238
140,230,152,230,152,238,140,238
357,249,376,249,376,254,357,254
64,252,93,252,93,260,64,260
144,252,170,252,170,261,144,261
176,252,190,252,190,260,176,260
270,252,278,252,278,261,270,261
314,252,332,252,332,261,314,261
368,252,393,252,393,260,368,260
112,253,130,253,130,258,112,258
189,253,201,253,201,260,189,260
200,253,213,253,213,260,200,260
225,253,236,253,236,261,225,261
234,253,245,253,245,262,234,262
244,253,254,253,254,261,244,261
253,253,264,253,264,261,253,261
264,253,272,253,272,261,264,261
330,253,338,253,338,261,330,261
278,254,297,254,297,266,278,266
337,254,345,254,345,261,337,261
104,262,112,262,112,270,104,270
130,262,146,262,146,272,130,272
145,262,161,262,161,272,145,272
270,264,288,264,288,272,270,272
356,264,392,264,392,273,356,273
60,265,69,265,69,272,60,272
68,265,88,265,88,270,68,270
184,265,201,265,201,273,184,273
224,264,236,264,236,282,224,282
233,264,249,264,249,282,233,282
245,265,254,265,254,273,245,273
253,265,265,265,265,273,253,273
264,265,272,265,272,272,264,272
308,265,334,265,334,273,308,273
120,274,138,272,139,282,121,284
162,273,186,273,186,282,162,282
280,273,301,273,301,282,280,282
301,273,312,273,312,281,301,281
61,274,97,274,97,282,61,282
210,274,225,274,225,284,210,284
261,274,269,274,269,284,261,284
269,276,281,276,281,284,269,284
321,276,344,276,344,284,321,284
354,276,373,276,373,284,354,284
373,276,394,276,394,284,373,284
137,285,148,285,148,294,137,294
146,285,154,285,154,293,146,293
188,285,196,285,196,294,188,294
246,285,253,285,253,294,246,294
100,286,118,286,118,296,100,296
118,286,138,286,138,294,118,294
168,286,178,286,178,294,168,294
178,286,189,286,189,294,178,294
230,286,240,286,240,296,230,296
238,286,248,286,248,294,238,294
252,286,288,286,288,294,252,294
333,285,368,288,367,298,332,294
218,288,232,288,232,294,218,294
310,288,326,288,326,297,310,297
325,288,334,288,334,296,325,296
61,294,88,294,88,304,61,304
116,294,141,294,141,304,116,304
162,294,191,296,190,307,162,305
200,296,217,296,217,305,200,305
330,296,342,296,342,304,330,304
364,296,390,296,390,304,364,304
272,297,282,297,282,305,272,305
281,297,304,297,304,306,281,306
318,297,332,297,332,305,318,305
242,298,252,298,252,304,242,304
252,298,261,298,261,305,252,305
262,298,273,298,273,306,262,306
56,305,98,305,98,316,56,316
121,306,156,306,156,316,121,316
273,308,286,308,286,317,273,317
190,309,230,309,230,317,190,317
229,309,238,309,238,317,229,317
258,309,268,309,268,317,258,317
266,309,274,309,274,317,266,317
172,310,192,310,192,317,172,317
79,322,115,320,116,330,80,333
54,329,72,329,72,340,54,340
126,329,134,329,134,338,126,338
357,331,375,328,377,338,358,340
374,329,398,329,398,338,374,338
98,330,120,330,120,338,98,338
118,330,128,330,128,338,118,338
133,330,172,330,172,338,133,338
266,330,290,330,290,340,266,340
329,330,354,330,354,338,329,338
193,332,204,332,204,341,193,341
202,332,212,332,212,338,202,338
210,332,222,332,222,340,210,340
222,332,232,332,232,340,222,340
230,332,252,332,252,344,230,344
290,332,298,332,298,338,290,338
397,332,408,332,408,340,397,340
202,340,256,340,256,350,202,350
376,340,389,340,389,349,376,349
134,341,141,341,141,349,134,349
185,340,202,340,202,354,185,354
276,342,306,340,307,349,277,351
330,341,362,341,362,350,330,350
361,341,377,341,377,350,361,350
52,342,61,342,61,348,52,348
108,342,136,342,136,350,108,350
324,342,332,342,332,350,324,350
78,344,125,344,125,361,78,361
53,350,70,350,70,360,53,360
148,352,164,352,164,360,148,360
162,352,180,352,180,360,162,360
190,352,216,352,216,361,190,361
272,352,294,352,294,361,272,361
374,352,401,352,401,361,374,361
68,352,80,352,80,365,68,365
137,353,148,353,148,358,137,358
316,353,342,353,342,361,316,361
341,353,350,353,350,360,341,360
354,353,369,353,369,362,354,362
222,354,254,354,254,366,222,366
56,361,74,361,74,372,56,372
142,361,156,361,156,373,142,373
165,362,185,362,185,372,165,372
236,361,253,361,253,374,236,374
250,361,264,361,264,374,250,374
122,364,138,364,138,372,122,372
137,364,145,364,145,372,137,372
202,364,222,364,222,372,202,372
262,364,282,364,282,372,262,372
296,364,317,364,317,373,296,373
316,364,332,364,332,372,316,372
338,363,394,365,394,375,338,372
101,365,109,365,109,372,101,372
108,365,116,365,116,372,108,372
114,365,124,365,124,372,114,372
61,373,74,373,74,382,61,382
73,373,94,373,94,381,73,381
126,374,141,374,141,382,126,382
113,376,121,376,121,384,113,384
120,376,128,376,128,382,120,382
