144,169,162,169,162,177,144,177
162,170,178,170,178,177,162,177
88,185,97,185,97,193,88,193
96,186,114,186,114,196,96,196
117,188,125,188,125,196,117,196
132,189,143,191,142,196,131,194
184,202,192,202,192,210,184,210
190,202,208,202,208,210,190,210
173,204,182,204,182,210,173,210
206,204,217,204,217,210,206,210
170,212,180,212,180,218,170,218
178,212,226,212,226,220,178,220
225,214,240,214,240,222,225,222
241,216,254,216,254,226,241,226
253,221,282,221,282,230,253,230
180,222,189,222,189,226,180,226
174,230,184,230,184,236,174,236
188,232,196,232,196,237,188,237
196,232,218,232,218,241,196,241
218,234,229,234,229,241,218,241
284,238,293,238,293,245,284,245
180,240,190,240,190,245,180,245
248,248,257,248,257,252,248,252
264,248,274,248,274,256,264,256
154,250,169,250,169,258,154,258
170,250,197,250,197,260,170,260
208,252,220,252,220,260,208,260
220,253,241,253,241,262,220,262
241,253,257,253,257,262,241,262
256,254,264,254,264,262,256,262
264,256,274,256,274,264,264,264
86,265,96,265,96,273,86,273
94,266,106,266,106,274,94,274
105,268,114,268,114,276,105,276
113,268,121,268,121,276,113,276
174,290,194,290,194,298,174,298
193,292,202,292,202,298,193,298
102,294,117,294,117,302,102,302
178,301,201,301,201,309,178,309
257,305,281,305,281,313,257,313
236,314,258,314,258,322,236,322
265,316,277,316,277,324,265,324
186,315,215,319,214,327,185,324
281,318,290,318,290,325,281,325
169,329,185,329,185,337,169,337
250,329,268,329,268,336,250,336
266,329,278,329,278,336,266,336
184,330,201,330,201,337,184,337
101,343,127,345,126,353,100,351
132,346,141,346,141,353,132,353
97,354,105,354,105,361,97,361
104,356,112,356,112,362,104,362
110,356,146,358,146,366,110,364
