18,6,37,6,37,14,18,14
36,6,46,6,46,12,36,12
140,17,165,17,165,26,140,26
97,18,112,18,112,24,97,24
110,18,126,18,126,26,110,26
125,18,134,18,134,26,125,26
170,20,189,17,189,23,170,26
189,18,197,18,197,28,189,28
196,18,214,18,214,26,196,26
213,18,229,18,229,26,213,26
228,20,241,20,241,26,228,26
82,28,129,30,129,42,82,40
167,31,197,28,197,35,168,38
198,29,220,29,220,37,198,37
224,28,234,28,234,38,224,38
255,30,292,27,293,37,256,40
336,29,350,29,350,37,336,37
349,29,362,29,362,37,349,37
128,30,138,30,138,37,128,37
156,30,164,30,164,37,156,37
240,29,256,32,255,38,239,35
292,30,305,30,305,38,292,38
305,30,332,30,332,36,305,36
361,30,384,30,384,36,361,36
137,32,148,32,148,36,137,36
116,40,141,40,141,49,116,49
104,41,113,41,113,45,104,45
329,50,348,50,348,60,329,60
102,52,120,52,120,57,102,57
138,52,148,52,148,61,138,61
146,53,186,51,186,60,146,61
190,52,198,52,198,60,190,60
197,52,209,52,209,58,197,58
208,52,216,52,216,60,208,60
214,52,224,52,224,60,214,60
250,52,269,52,269,60,250,60
272,52,281,52,281,60,272,60
280,52,294,52,294,60,280,60
293,52,328,52,328,60,293,60
126,53,140,53,140,62,126,62
346,53,362,53,362,60,346,60
105,62,116,62,116,70,105,70
114,64,125,64,125,72,114,72
124,65,138,65,138,74,124,74
137,65,146,65,146,72,137,72
108,73,134,73,134,82,108,82
222,73,246,73,246,81,222,81
140,74,156,74,156,82,140,82
154,74,168,74,168,82,154,82
174,74,185,74,185,82,174,82
184,74,221,74,221,82,184,82
246,74,293,74,293,82,246,82
133,76,141,76,141,82,133,82
242,84,268,84,268,93,242,93
108,85,122,85,122,93,108,93
121,85,142,85,142,93,121,93
142,85,158,85,158,93,142,93
172,84,184,84,184,94,172,94
208,85,217,85,217,93,208,93
269,85,292,85,292,93,269,93
301,85,320,85,320,93,301,93
318,85,338,85,338,93,318,93
182,86,209,86,209,93,182,93
337,86,358,86,358,93,337,93
118,96,129,96,129,105,118,105
150,96,173,96,173,104,150,104
176,96,186,96,186,104,176,104
236,96,257,96,257,104,236,104
262,96,286,96,286,104,262,104
297,96,313,96,313,104,297,104
321,96,330,96,330,104,321,104
