326,18,337,18,337,28,326,28
336,18,344,18,344,26,336,26
280,20,289,20,289,29,280,29
296,20,305,20,305,29,296,29
304,20,313,20,313,28,304,28
312,20,318,20,318,28,312,28
318,20,328,20,328,28,318,28
256,21,265,21,265,30,256,30
266,21,274,21,274,29,266,29
273,21,281,21,281,29,273,29
288,21,297,21,297,29,288,29
202,22,212,22,212,30,202,30
210,22,220,22,220,30,210,30
228,22,236,22,236,30,228,30
234,22,244,22,244,30,234,30
242,22,250,22,250,30,242,30
249,22,257,22,257,30,249,30
116,24,124,24,124,33,116,33
137,24,145,24,145,33,137,33
144,24,161,24,161,32,144,32
160,24,169,24,169,32,160,32
168,24,176,24,176,32,168,32
174,24,184,24,184,32,174,32
185,24,194,24,194,32,185,32
193,24,201,24,201,32,193,32
218,24,229,24,229,30,218,30
93,25,101,25,101,33,93,33
100,25,109,25,109,33,100,33
108,25,117,25,117,33,108,33
125,25,138,25,138,32,125,32
167,31,223,29,224,37,168,39
226,30,248,30,248,36,226,36
265,30,274,30,274,34,265,34
154,32,165,32,165,38,154,38
345,41,352,41,352,52,345,52
354,41,361,41,361,49,354,49
360,41,368,41,368,50,360,50
289,45,298,45,298,50,289,50
316,45,333,45,333,50,316,50
252,48,268,48,268,52,252,52
70,49,88,49,88,56,70,56
141,49,150,49,150,56,141,56
120,57,130,57,130,64,120,64
70,60,100,60,100,66,70,66
90,73,118,73,118,78,90,78
92,82,109,82,109,88,92,88
189,116,212,116,212,125,189,125
136,117,174,117,174,126,136,126
173,117,186,117,186,125,173,125
106,120,131,117,132,126,106,128
365,133,374,133,374,141,365,141
344,134,353,134,353,142,344,142
352,134,362,134,362,142,352,142
287,137,311,135,312,142,288,144
310,136,320,136,320,141,310,141
337,136,345,136,345,142,337,142
116,136,129,136,129,148,116,148
101,137,112,137,112,148,101,148
192,138,209,138,209,146,192,146
214,138,228,138,228,144,214,144
129,140,136,140,136,148,129,148
134,140,166,140,166,150,134,150
173,140,185,140,185,146,173,146
142,148,153,148,153,157,142,157
105,149,130,149,130,157,105,157
161,149,177,149,177,157,161,157
153,150,161,150,161,157,153,157
158,166,182,166,182,174,158,174
141,169,160,169,160,176,141,176
116,170,125,170,125,178,116,178
273,184,301,184,301,189,273,189
228,185,242,185,242,193,228,193
246,185,256,185,256,190,246,190
256,186,265,186,265,190,256,190
118,190,137,190,137,197,118,197
101,193,146,190,147,205,102,207
93,192,109,192,109,197,93,197
109,192,118,192,118,196,109,196
256,213,270,213,270,221,256,221
276,213,288,213,288,221,276,221
238,216,248,216,248,225,238,225
248,216,256,216,256,222,248,222
92,218,134,218,134,228,92,228
133,217,145,217,145,229,133,229
190,218,202,218,202,225,190,225
201,218,226,218,226,225,201,225
157,220,186,220,186,228,157,228
370,233,393,233,393,237,370,237
292,234,326,234,326,241,292,241
101,236,120,236,120,244,101,244
189,236,197,236,197,240,189,240
214,236,226,236,226,242,214,242
225,236,236,236,236,240,225,240
236,236,256,236,256,241,236,241
271,237,283,235,284,240,272,242
338,236,350,236,350,240,338,240
82,237,94,237,94,245,82,245
130,237,146,237,146,245,130,245
145,236,158,236,158,254,145,254
160,237,181,237,181,242,160,242
318,241,382,241,382,250,318,250
234,244,257,244,257,252,234,252
282,244,301,244,301,249,282,249
381,244,389,244,389,256,381,256
300,244,310,244,310,254,300,254
160,246,168,246,168,253,160,253
197,246,216,246,216,256,197,256
214,246,224,246,224,253,214,253
266,246,274,246,274,254,266,254
182,248,192,248,192,253,182,253
108,249,142,249,142,254,108,254
158,257,166,257,166,268,158,268
92,258,118,258,118,264,92,264
165,258,176,258,176,266,165,266
81,260,92,260,92,265,81,265
133,260,149,260,149,264,133,264
173,277,182,277,182,284,173,284
112,277,165,277,165,296,112,296
128,278,140,278,140,288,128,288
181,278,192,278,192,285,181,285
250,285,260,285,260,292,250,292
261,285,284,285,284,290,261,290
189,286,202,286,202,294,189,294
168,288,176,288,176,296,168,296
201,288,216,288,216,297,201,297
92,289,129,289,129,298,92,298
174,289,182,289,182,297,174,297
74,290,85,290,85,300,74,300
66,292,74,292,74,300,66,300
169,306,178,306,178,314,169,314
101,309,145,307,145,315,101,317
177,308,193,308,193,317,177,317
152,309,161,309,161,317,152,317
329,322,346,322,346,330,329,330
306,324,326,324,326,329,306,329
240,326,256,326,256,333,240,333
266,326,285,326,285,330,266,330
174,328,202,328,202,337,174,337
158,329,172,329,172,336,158,336
202,329,217,329,217,333,202,333
229,329,238,329,238,333,229,333
106,330,133,330,133,337,106,337
138,330,153,330,153,334,138,334
113,340,126,340,126,349,113,349
141,340,156,340,156,348,141,348
154,340,164,340,164,346,154,346
105,341,114,341,114,349,105,349
128,341,140,341,140,349,128,349
90,342,104,342,104,350,90,350
165,358,182,358,182,366,165,366
121,360,137,360,137,368,121,368
137,360,148,360,148,366,137,366
143,370,179,367,180,377,144,380
101,372,114,372,114,381,101,381
114,374,124,374,124,380,114,380
325,388,337,388,337,393,325,393
338,388,344,388,344,397,338,397
238,390,254,390,254,398,238,398
132,392,150,392,150,400,132,400
182,392,201,392,201,398,182,398
100,393,118,393,118,400,100,400
156,393,170,393,170,398,156,398
170,393,182,393,182,397,170,397
261,397,288,397,288,405,261,405
176,401,203,399,204,405,177,406
101,402,118,402,118,410,101,410
118,402,128,402,128,408,118,408
139,403,170,401,170,406,140,408
