77,17,110,11,112,22,79,27
68,17,76,17,76,21,68,21
110,17,121,17,121,21,110,21
286,25,328,25,328,34,286,34
346,27,374,24,375,32,346,36
114,26,128,26,128,32,114,32
172,26,180,26,180,34,172,34
203,27,229,26,229,33,204,35
258,26,281,26,281,34,258,34
280,26,288,26,288,34,280,34
64,28,77,28,77,36,64,36
77,28,92,28,92,34,77,34
154,28,173,28,173,34,154,34
64,33,81,33,81,45,64,45
112,37,133,37,133,45,112,45
238,37,253,37,253,45,238,45
274,37,292,37,292,45,274,45
133,38,141,38,141,46,133,46
162,38,173,38,173,42,162,42
288,37,313,37,313,57,288,57
305,38,314,38,314,46,305,46
310,46,318,46,318,54,310,54
64,48,73,48,73,57,64,57
136,48,152,48,152,56,136,56
216,48,233,48,233,56,216,56
354,48,373,48,373,56,354,56
72,49,117,49,117,57,72,57
176,49,197,49,197,56,176,56
200,49,208,49,208,54,200,54
209,49,217,49,217,56,209,56
252,49,272,49,272,54,252,54
272,49,289,49,289,57,272,57
340,49,356,49,356,56,340,56
241,58,258,58,258,66,241,66
362,58,384,58,384,66,362,66
138,60,149,60,149,68,138,68
148,61,180,56,182,68,150,74
309,60,324,60,324,68,309,68
332,60,344,60,344,65,332,65
382,60,394,60,394,66,382,66
65,61,82,61,82,69,65,69
122,61,140,61,140,68,122,68
202,61,228,61,228,66,202,66
294,61,304,61,304,70,294,70
114,69,134,69,134,78,114,78
132,72,146,70,147,77,133,79
146,73,156,73,156,81,146,81
73,81,97,81,97,89,73,89
132,81,153,81,153,89,132,89
176,81,225,81,225,90,176,90
264,81,286,81,286,89,264,89
324,81,333,81,333,90,324,90
237,82,252,82,252,93,237,93
305,82,325,82,325,89,305,89
334,83,371,79,372,88,336,92
276,92,293,92,293,100,276,100
70,93,81,93,81,101,70,101
101,93,121,93,121,101,101,101
150,93,172,93,172,101,150,101
292,93,308,93,308,98,292,98
194,94,204,94,204,98,194,98
226,94,257,94,257,100,226,100
77,100,112,104,111,113,76,110
278,102,296,102,296,112,278,112
132,104,158,104,158,112,132,112
173,104,215,102,216,111,173,113
237,104,253,104,253,112,237,112
294,102,325,105,325,111,294,109
336,104,358,104,358,112,336,112
369,104,392,104,392,112,369,112
214,105,222,105,222,113,214,113
96,113,161,113,161,134,96,134
64,117,76,117,76,124,64,124
292,125,322,125,322,133,292,133
337,125,350,125,350,133,337,133
194,126,206,126,206,133,194,133
242,126,261,126,261,134,242,134
349,126,366,126,366,133,349,133
140,128,150,128,150,132,140,132
152,128,169,128,169,134,152,134
168,128,176,128,176,134,168,134
214,128,242,128,242,134,214,134
261,128,274,128,274,134,261,134
67,132,93,134,91,147,66,145
299,134,316,137,315,146,297,143
318,137,350,135,351,145,318,147
356,136,380,136,380,145,356,145
129,133,166,138,165,150,128,145
254,137,288,137,288,146,254,146
118,138,130,138,130,146,118,146
222,138,245,138,245,144,222,144
322,148,361,146,361,155,322,157
270,148,310,148,310,156,270,156
74,149,94,149,94,158,74,158
104,149,129,149,129,162,104,162
164,149,189,149,189,157,164,157
224,149,240,149,240,154,224,154
93,149,105,149,105,162,93,162
188,150,205,150,205,156,188,156
120,158,167,160,166,171,119,169
209,158,221,158,221,168,209,168
77,160,86,160,86,169,77,169
246,160,277,160,277,168,246,168
277,160,304,160,304,168,277,168
316,160,324,160,324,166,316,166
322,160,378,160,378,165,322,165
60,182,68,182,68,190,60,190
68,181,87,184,86,195,66,193
262,210,281,210,281,218,262,218
284,210,292,210,292,217,284,217
292,212,302,212,302,218,292,218
318,222,333,222,333,232,318,232
336,224,354,224,354,232,336,232
216,265,240,265,240,272,216,272
238,266,246,266,246,272,238,272
86,272,100,272,100,281,86,281
117,272,129,272,129,284,117,284
98,274,106,274,106,282,98,282
105,274,120,274,120,282,105,282
389,290,396,290,396,298,389,298
149,292,157,292,157,300,149,300
157,292,185,292,185,300,157,300
394,292,404,292,404,297,394,297
72,325,90,325,90,334,72,334
126,325,158,325,158,336,126,336
322,325,357,323,357,338,323,340
90,326,97,326,97,334,90,334
312,326,325,326,325,336,312,336
360,326,376,326,376,334,360,334
100,337,108,337,108,345,100,345
169,337,181,337,181,345,169,345
180,337,189,337,189,345,180,345
84,338,101,338,101,346,84,346
77,341,85,341,85,349,77,349
336,346,344,346,344,353,336,353
352,345,376,349,375,358,350,354
116,348,128,348,128,357,116,357
177,348,230,348,230,357,177,357
229,348,240,348,240,356,229,356
252,348,261,348,261,354,252,354
126,349,136,349,136,357,126,357
261,349,273,349,273,356,261,356
132,358,184,358,184,368,132,368
108,360,125,360,125,368,108,368
125,360,133,360,133,366,125,366
196,360,206,360,206,368,196,368
205,361,214,361,214,368,205,368
