87,232,118,236,116,246,85,242
300,234,312,234,312,242,300,242
313,234,325,234,325,242,313,242
329,234,338,234,338,241,329,241
345,234,361,234,361,241,345,241
126,236,142,236,142,244,126,244
288,236,300,236,300,244,288,244
272,237,282,237,282,244,272,244
94,254,106,254,106,264,94,264
105,257,116,257,116,265,105,265
124,257,144,257,144,265,124,265
144,257,154,257,154,264,144,264
161,257,173,257,173,265,161,265
114,258,122,258,122,264,114,264
97,265,114,268,113,276,96,274
126,266,145,266,145,276,126,276
164,266,180,266,180,276,164,276
150,268,162,268,162,276,150,276
98,277,118,277,118,286,98,286
169,277,181,277,181,285,169,285
130,278,142,278,142,288,130,288
150,278,170,278,170,286,150,286
141,280,150,280,150,286,141,286
97,288,114,288,114,297,97,297
172,288,182,288,182,294,172,294
160,289,170,289,170,297,160,297
134,290,142,290,142,296,134,296
148,290,158,290,158,298,148,298
125,298,136,298,136,308,125,308
137,298,158,298,158,308,137,308
97,300,113,300,113,309,97,309
98,309,116,309,116,318,98,318
138,310,173,312,173,322,138,320
176,312,185,312,185,320,176,320
98,321,138,321,138,332,98,332
140,320,163,322,162,333,139,330
166,321,192,321,192,330,166,330
98,333,110,333,110,342,98,342
162,333,178,333,178,341,162,341
182,333,193,333,193,342,182,342
138,333,160,333,160,345,138,345
109,336,122,336,122,342,109,342
122,336,133,336,133,342,122,342
98,342,112,342,112,353,98,353
146,344,160,344,160,353,146,353
160,344,170,344,170,353,160,353
172,344,182,344,182,352,172,352
188,344,200,344,200,352,188,352
112,345,124,345,124,354,112,354
198,354,206,354,206,362,198,362
137,356,153,356,153,365,137,365
170,356,181,356,181,362,170,362
96,357,108,357,108,365,96,365
152,357,164,357,164,365,152,365
108,358,120,358,120,366,108,366
125,358,133,358,133,364,125,364
106,366,124,366,124,376,106,376
148,366,160,366,160,374,148,374
161,368,172,368,172,374,161,374
180,369,190,369,190,376,180,376
138,377,149,377,149,386,138,386
114,378,130,378,130,386,114,386
149,378,180,378,180,388,149,388
190,378,200,378,200,388,190,388
192,388,202,388,202,394,192,394
117,389,136,389,136,398,117,398
156,389,165,389,165,397,156,397
164,392,177,392,177,397,164,397
128,400,137,400,137,409,128,409
158,400,181,400,181,409,158,409
136,401,146,401,146,410,136,410
180,401,196,401,196,408,180,408
201,402,209,402,209,408,201,408
