60,65,69,65,69,76,60,76
68,68,77,68,77,76,68,76
76,68,88,68,88,76,76,76
142,80,160,80,160,96,142,96
180,81,189,81,189,89,180,89
192,80,229,80,229,93,192,93
158,81,178,81,178,93,158,93
104,94,130,94,130,112,104,112
98,100,109,100,109,106,98,106
198,101,214,101,214,108,198,108
161,102,170,102,170,109,161,109
144,104,162,104,162,112,144,112
70,112,107,106,109,120,72,126
214,110,242,110,242,125,214,125
157,124,178,124,178,132,157,132
84,129,108,129,108,138,84,138
198,129,210,129,210,138,198,138
254,132,265,132,265,140,254,140
66,149,78,149,78,158,66,158
80,149,89,149,89,157,80,157
212,150,240,150,240,165,212,165
142,164,173,164,173,174,142,174
185,164,210,164,210,176,185,176
106,164,121,164,121,176,106,176
92,166,109,166,109,178,92,178
202,170,234,168,235,179,202,181
145,177,169,177,169,186,145,186
204,187,233,183,234,192,205,196
78,191,103,184,105,194,80,200
156,193,180,193,180,202,156,202
97,197,109,197,109,208,97,208
108,198,120,198,120,208,108,208
120,198,126,198,126,206,120,206
89,200,100,200,100,208,89,208
189,205,200,205,200,212,189,212
162,209,173,209,173,216,162,216
221,218,232,218,232,228,221,228
80,258,118,258,118,268,80,268
80,269,94,269,94,278,80,278
94,270,129,268,129,277,94,279
137,270,162,270,162,277,137,277
214,281,266,274,268,288,216,295
161,280,182,275,184,285,163,289
157,280,164,280,164,288,157,288
149,282,158,282,158,289,149,289
194,282,206,282,206,292,194,292
138,286,148,286,148,292,138,292
186,286,197,286,197,294,186,294
56,298,64,298,64,306,56,306
62,298,89,298,89,308,62,308
121,304,133,304,133,312,121,312
310,304,334,304,334,312,310,312
112,305,122,305,122,314,112,314
250,305,261,305,261,314,250,314
164,309,182,309,182,317,164,317
140,318,149,318,149,326,140,326
320,318,334,318,334,326,320,326
121,320,141,320,141,328,121,328
194,320,204,320,204,328,194,328
184,322,192,322,192,328,184,328
252,334,281,332,282,341,253,344
104,340,129,340,129,349,104,349
186,350,194,350,194,357,186,357
233,350,244,350,244,358,233,358
216,354,226,354,226,361,216,361
268,361,280,361,280,369,268,369
292,361,298,361,298,369,292,369
278,362,286,362,286,372,278,372
297,362,305,362,305,372,297,372
236,366,246,366,246,373,236,373
