117,34,132,34,132,44,117,44
130,36,152,36,152,44,130,44
156,40,164,40,164,45,156,45
164,40,173,40,173,48,164,48
200,41,210,41,210,49,200,49
209,41,229,41,229,49,209,49
229,41,238,41,238,48,229,48
153,49,162,49,162,56,153,56
162,49,186,49,186,57,162,57
185,49,204,49,204,57,185,57
158,58,168,58,168,65,158,65
213,61,234,61,234,69,213,69
250,61,258,61,258,68,250,68
189,62,214,62,214,70,189,70
125,66,134,66,134,74,125,74
192,70,228,74,227,83,191,79
177,80,194,83,192,89,176,86
194,84,230,84,230,88,194,88
253,84,274,84,274,89,253,89
214,102,222,102,222,110,214,110
192,104,216,104,216,110,192,110
230,105,249,105,249,110,230,110
249,105,265,105,265,110,249,110
265,105,277,105,277,112,265,112
304,105,316,105,316,110,304,110
322,105,337,105,337,110,322,110
350,104,395,108,394,117,350,113
286,106,293,106,293,114,286,114
352,116,360,116,360,122,352,122
360,118,369,118,369,124,360,124
373,120,382,120,382,126,373,126
365,128,374,128,374,134,365,134
373,129,382,129,382,136,373,136
26,141,38,141,38,153,26,153
36,141,54,141,54,153,36,153
53,144,65,144,65,154,53,154
136,150,146,150,146,157,136,157
128,152,137,152,137,158,128,158
96,212,106,212,106,216,96,216
208,213,225,213,225,218,208,218
134,232,155,234,154,243,134,241
153,236,177,236,177,244,153,244
134,244,153,244,153,252,134,252
310,242,331,245,330,250,310,247
333,244,344,244,344,250,333,250
342,245,352,245,352,250,342,250
152,246,168,246,168,254,152,254
166,246,176,246,176,253,166,253
224,248,268,252,267,258,223,254
294,253,320,253,320,258,294,258
320,253,336,253,336,258,320,258
344,254,354,254,354,260,344,260
