70,78,78,78,78,88,70,88
102,80,112,80,112,96,102,96
360,80,368,80,368,88,360,88
309,82,318,82,318,102,309,102
72,86,80,86,80,116,72,116
32,92,41,92,41,121,32,121
52,92,61,92,61,101,52,101
82,94,92,94,92,114,82,114
52,100,60,100,60,117,52,117
309,101,317,101,317,112,309,112
358,105,362,105,362,114,358,114
32,120,37,120,37,132,32,132
98,120,108,120,108,130,98,130
92,128,98,128,98,144,92,144
81,130,90,130,90,149,81,149
51,130,61,132,58,150,48,148
72,133,76,133,76,141,72,141
70,141,78,141,78,156,70,156
81,149,88,149,88,169,81,169
101,149,109,149,109,164,101,164
90,160,97,160,97,176,90,176
50,162,57,162,57,177,50,177
70,166,78,166,78,176,70,176
30,168,37,168,37,178,30,178
101,173,108,173,108,181,101,181
337,176,344,176,344,185,337,185
77,180,86,180,86,196,77,196
100,180,108,180,108,190,100,190
70,181,76,181,76,190,70,190
346,181,353,181,353,198,346,198
29,192,37,192,37,198,29,198
337,193,345,193,345,202,337,202
70,194,80,194,80,202,70,202
357,196,365,196,365,206,357,206
48,198,56,198,56,212,48,212
89,198,97,198,97,206,89,206
346,198,354,198,354,218,346,218
68,201,76,201,76,220,68,220
100,206,108,206,108,220,100,220
66,218,76,218,76,234,66,234
98,218,106,218,106,236,98,236
348,218,357,218,357,230,348,230
48,222,54,222,54,232,48,232
338,222,344,222,344,230,338,230
78,222,96,224,91,271,73,269
348,229,354,229,354,245,348,245
46,232,54,232,54,240,46,240
338,232,346,232,346,250,338,250
97,234,106,234,106,253,97,253
24,242,32,242,32,265,24,265
66,244,74,244,74,257,66,257
360,249,368,249,368,265,360,265
310,252,317,252,317,268,310,268
45,258,53,258,53,269,45,269
350,261,358,261,358,269,350,269
341,264,348,264,348,273,341,273
361,264,369,264,369,285,361,285
65,266,73,266,73,276,65,276
312,268,317,268,317,278,312,278
42,270,52,270,52,292,42,292
341,272,349,272,349,280,341,280
352,274,361,274,361,286,352,286
22,282,29,282,29,290,22,290
76,282,85,284,82,304,73,303
352,285,360,285,360,294,352,294
362,285,369,285,369,294,362,294
62,290,72,290,72,317,62,317
42,291,51,292,49,316,40,315
364,293,370,293,370,305,364,305
353,294,361,294,361,310,353,310
75,301,83,303,80,319,71,318
21,312,28,312,28,320,21,320
41,316,52,317,49,344,38,343
62,317,69,317,69,325,62,325
72,316,82,317,78,344,68,343
20,320,26,320,26,341,20,341
352,321,362,321,362,334,352,334
364,321,372,321,372,341,364,341
93,329,101,329,101,357,93,357
61,337,69,337,69,345,61,345
365,340,374,340,374,364,365,364
73,352,80,352,80,362,73,362
365,364,370,364,370,377,365,377
