93,34,113,34,113,44,93,44
176,34,184,34,184,41,176,41
102,46,116,46,116,53,102,53
108,64,133,64,133,74,108,74
82,65,100,65,100,80,82,80
110,85,130,85,130,93,110,93
130,94,172,94,172,104,130,104
117,97,126,97,126,104,117,104
128,113,162,113,162,128,128,128
170,114,196,114,196,122,170,122
277,137,336,137,336,156,277,156
140,146,158,146,158,154,140,154
50,185,86,185,86,196,50,196
90,185,114,185,114,201,90,201
121,185,208,185,208,218,121,218
319,191,396,186,398,208,321,213
294,192,320,192,320,210,294,210
258,194,286,194,286,205,258,205
109,196,126,196,126,205,109,205
213,196,230,196,230,205,213,205
238,196,248,196,248,204,238,204
49,197,84,197,84,206,49,206
373,202,409,202,409,212,373,212
88,204,137,204,137,221,88,221
256,205,289,205,289,214,256,214
186,208,240,208,240,220,186,220
50,209,74,209,74,221,50,221
358,225,395,221,396,232,360,236
289,221,351,224,350,240,288,237
49,225,83,230,82,241,48,237
93,225,121,225,121,237,93,237
222,224,256,226,255,239,222,237
264,228,281,228,281,236,264,236
100,229,186,226,187,247,101,250
314,237,343,235,344,245,314,247
361,236,412,236,412,245,361,245
60,238,88,238,88,249,60,249
200,233,334,246,332,263,198,250
52,241,60,241,60,252,52,252
357,245,381,245,381,254,357,254
90,246,117,246,117,260,90,260
143,244,232,253,229,274,141,265
245,249,260,249,260,257,245,257
132,250,144,250,144,260,132,260
46,252,74,252,74,261,46,261
307,259,338,256,339,266,308,269
348,257,385,257,385,266,348,266
242,258,258,258,258,269,242,269
270,258,297,258,297,268,270,268
48,255,105,261,103,276,47,270
113,261,172,256,173,270,114,275
380,278,406,278,406,288,380,288
284,278,332,278,332,290,284,290
50,280,77,280,77,293,50,293
223,280,274,279,275,291,224,293
118,284,137,284,137,292,118,292
148,284,212,284,212,293,148,293
89,285,117,285,117,296,89,296
49,294,108,294,108,305,49,305
