78,20,101,20,101,32,78,32
108,22,137,22,137,32,108,32
241,23,334,21,334,32,241,34
144,21,175,26,173,38,142,33
334,24,356,24,356,32,334,32
80,37,119,35,120,47,81,48
132,37,152,37,152,46,132,46
130,53,170,53,170,66,130,66
172,55,243,59,242,71,171,67
262,54,293,54,293,68,262,68
296,55,351,61,349,72,295,66
81,57,110,57,110,66,81,66
349,60,368,62,367,70,348,67
81,77,117,77,117,98,81,98
265,89,345,87,345,98,265,101
81,90,96,90,96,98,81,98
117,90,161,90,161,101,117,101
175,93,201,89,203,105,177,108
207,93,234,91,235,101,208,103
246,92,261,92,261,97,246,97
138,100,166,100,166,110,138,110
276,99,321,104,320,114,275,109
81,101,132,101,132,110,81,110
329,101,364,101,364,112,329,112
186,102,213,102,213,110,186,110
218,102,234,102,234,110,218,110
240,102,256,102,256,110,240,110
84,121,158,118,159,146,85,148
372,123,400,125,399,134,371,132
77,125,86,125,86,132,77,132
206,125,246,125,246,134,206,134
289,124,355,128,354,138,288,134
376,153,405,153,405,165,376,165
209,156,240,156,240,166,209,166
298,157,328,157,328,166,298,166
80,175,110,183,107,194,77,186
201,177,248,177,248,189,201,189
294,177,325,179,325,189,294,187
364,177,400,177,400,190,364,190
368,190,400,190,400,200,368,200
208,210,245,210,245,221,208,221
358,210,404,210,404,221,358,221
92,212,133,212,133,221,92,221
139,210,166,216,164,226,137,221
297,212,325,212,325,222,297,222
269,236,317,236,317,248,269,248
88,268,112,268,112,277,88,277
29,345,52,345,52,354,29,354
66,353,80,353,80,366,66,366
25,354,61,354,61,366,25,366
112,356,140,356,140,368,112,368
85,358,97,358,97,369,85,369
